title,url,date
Versión estenográfica. La transformación avanza en Puebla,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-puebla?idiom=es,"viernes, 12 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 12 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-12-de-septiembre-de-2025?idiom=es,"viernes, 12 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 11 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-11-de-septiembre-de-2025?idiom=es,"jueves, 11 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 10 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-10-de-septiembre-de-2025?idiom=es,"miércoles, 10 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 9 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-9-de-septiembre-de-2025?idiom=es,"martes, 09 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 8 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-8-de-septiembre-de-2025?idiom=es,"lunes, 08 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Veracruz,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-veracruz?idiom=es,"domingo, 07 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Tamaulipas,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-tamaulipas?idiom=es,"domingo, 07 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Coahuila,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-coahuila?idiom=es,"domingo, 07 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Nuevo León,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-nuevo-leon?idiom=es,"sábado, 06 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Sonora,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-sonora?idiom=es,"sábado, 06 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Durango,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-durango?idiom=es,"sábado, 06 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Zacatecas,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-zacatecas-407472?idiom=es,"viernes, 05 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Aguascalientes,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-aguascalientes?idiom=es,"viernes, 05 de septiembre de 2025Fecha de publicación"
Versión estenográfica. La transformación avanza en Guanajuato,https://www.gob.mx/presidencia/es/articulos/version-estenografica-la-transformacion-avanza-en-guanajuato?idiom=es,"viernes, 05 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 5 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-5-de-septiembre-de-2025?idiom=es,"viernes, 05 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 4 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-4-de-septiembre-de-2025?idiom=es,"jueves, 04 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Cursos del Sistema Educativo Militar 2025. Ciudad de México,https://www.gob.mx/presidencia/es/articulos/version-estenografica-cursos-del-sistema-educativo-militar-2025-ciudad-de-mexico?idiom=es,"miércoles, 03 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 3 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-3-de-septiembre-de-2025?idiom=es,"miércoles, 03 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Consejo Nacional de Seguridad Pública. Palacio Nacional,https://www.gob.mx/presidencia/es/articulos/version-estenografica-consejo-nacional-de-seguridad-publica-palacio-nacional?idiom=es,"martes, 02 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 2 de septiembre de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-2-de-septiembre-de-2025?idiom=es,"martes, 02 de septiembre de 2025Fecha de publicación"
Versión estenográfica. Primer Informe de Gobierno de la presidenta Claudia Sheinbaum Pardo. Palacio Nacional,https://www.gob.mx/presidencia/es/articulos/version-estenografica-primer-informe-de-gobierno-de-la-presidenta-claudia-sheinbaum-pardo-palacio-nacional?idiom=es,"lunes, 01 de septiembre de 2025Fecha de publicación"
"Versión estenográfica. Nuevos trenes de repavimentación. Acolman, Estado de México",https://www.gob.mx/presidencia/es/articulos/version-estenografica-nuevos-trenes-de-repavimentacion-acolman-estado-de-mexico?idiom=es,"sábado, 30 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 29 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-29-de-agosto-de-2025?idiom=es,"viernes, 29 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 28 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-28-de-agosto-de-2025?idiom=es,"jueves, 28 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 27 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-27-de-agosto-de-2025?idiom=es,"miércoles, 27 de agosto de 2025Fecha de publicación"
Versión estenográfica. Primer ciclo escolar de Bachillerato Nacional. Ciudad de México,https://www.gob.mx/presidencia/es/articulos/version-estenografica-primer-ciclo-escolar-de-bachillerato-nacional-ciudad-de-mexico?idiom=es,"martes, 26 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 26 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-26-de-agosto-de-2025?idiom=es,"martes, 26 de agosto de 2025Fecha de publicación"
Versión estenográfica. Reunión Ministerial de América Latina y el Caribe para la acción climática. Palacio Nacional,https://www.gob.mx/presidencia/es/articulos/version-estenografica-reunion-ministerial-de-america-latina-y-el-caribe-para-la-accion-climatica-palacio-nacional?idiom=es,"lunes, 25 de agosto de 2025Fecha de publicación"
Versión estenográfica. 100 Aniversario de la Fundación del Banco de México. Ciudad de México,https://www.gob.mx/presidencia/es/articulos/version-estenografica-100-aniversario-de-la-fundacion-del-banco-de-mexico-ciudad-de-mexico?idiom=es,"lunes, 25 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 25 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-25-de-agosto-de-2025?idiom=es,"lunes, 25 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Asamblea con mujeres artesanas. Xochistlahuaca, Guerrero",https://www.gob.mx/presidencia/es/articulos/version-estenografica-asamblea-con-mujeres-artesanas-xochistlahuaca-guerrero?idiom=es,"domingo, 24 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Plan de Justicia para el Pueblo Amuzgo. Tlacoachistlahuaca, Guerrero",https://www.gob.mx/presidencia/es/articulos/version-estenografica-plan-de-justicia-para-el-pueblo-amuzgo-tlacoachistlahuaca-guerrero?idiom=es,"sábado, 23 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Supervisión de Asipona y abanderamiento de Marinabús. Acapulco, Guerrero",https://www.gob.mx/presidencia/es/articulos/version-estenografica-supervision-de-asipona-y-abanderamiento-de-marinabus-acapulco-guerrero?idiom=es,"sábado, 23 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Inicio de obras: Senderos de Paz. Acapulco, Guerrero",https://www.gob.mx/presidencia/es/articulos/version-estenografica-inicio-de-obras-senderos-de-paz-acapulco-guerrero-406281?idiom=es,"viernes, 22 de agosto de 2025Fecha de publicación"
"Versión estenográfica. Inauguración: Hospital Regional de Alta Especialidad ISSSTE, primera etapa. Acapulco, Guerrero",https://www.gob.mx/presidencia/es/articulos/version-estenografica-inauguracion-hospital-regional-de-alta-especialidad-issste-primera-etapa-acapulco-guerrero?idiom=es,"viernes, 22 de agosto de 2025Fecha de publicación"
Versión estenográfica. Conferencia de prensa de la presidenta Claudia Sheinbaum Pardo del 22 de agosto de 2025,https://www.gob.mx/presidencia/es/articulos/version-estenografica-conferencia-de-prensa-de-la-presidenta-claudia-sheinbaum-pardo-del-22-de-agosto-de-2025?idiom=es,"viernes, 22 de agosto de 2025Fecha de publicación"
